,SpaVGN,Linear,Cubic,NN,NEDI
79,0.7159674220404998,0.7120556761702088,0.6977131553507843,0.6280896216321944,0.5509903707409214
80,0.6762064781832955,0.6579094568414878,0.6404503722157142,0.6061456563593692,0.478081621635066
81,0.6325815951718307,0.6602804691155821,0.6369409461337245,0.5775573536419479,0.4743060685946573
82,0.6555813657783548,0.6791144837547114,0.6534975610925859,0.586209453414241,0.5310575840395398
83,0.777720025151015,0.7747007185801452,0.7636836948187377,0.7155865609336883,0.6592526150503049
84,0.692073332017537,0.696899966536576,0.6789202270104029,0.6564810966143882,0.5077171447951487
85,0.6844042118746917,0.6231390617548194,0.6033422761240494,0.5620378332541257,0.42467888482715443
86,0.6537755185433339,0.7059869046727759,0.6957821675699551,0.648027436140454,0.5485762919086778
87,0.8307579345118243,0.8528686232531506,0.8457594125766301,0.8180419079383838,0.7708130502073456
88,0.596205758376076,0.6538805167518897,0.6325679428080125,0.5716626454758327,0.5528558955737758
89,0.6317975051065896,0.6501384731518646,0.6285296526207154,0.596578734011321,0.5056134601466074
90,0.677956445896987,0.6438049793848046,0.6210804461293935,0.5685741324390303,0.48244032215498805
91,0.708135733703781,0.7397085025019445,0.721016018047988,0.663155247622661,0.5888538817904254
92,0.6431557898999902,0.5919738573580244,0.5700204958657613,0.5019355109990953,0.3963612457934907
93,0.8172812082204922,0.826714523426096,0.813368704934276,0.7718711213212945,0.714914226748206
94,0.6962382181621527,0.64984218150194,0.6277475204770058,0.5870083164631515,0.5169910859462739
95,0.6891666857593246,0.6828245635930543,0.6618297339825016,0.6162085384398488,0.5182702352980791
96,0.6374126974833456,0.6309950972075142,0.6022108392659457,0.5520808130043792,0.4415012407700393
97,0.6432035639385063,0.6193184870419682,0.593919983312811,0.5375112844042458,0.48766372450879203
98,0.7675970990108769,0.7889982396113817,0.7731477963446131,0.7233958222606615,0.6759709917733292
99,0.5883245338219623,0.6218302265148674,0.6025585765858416,0.5414449062658461,0.4995849615353042
100,0.7493955851253569,0.8183939688519396,0.8113380571581603,0.6840279641336658,0.5371908608983065
101,0.6176078105086753,0.642982755235715,0.618901740988915,0.5562296065338626,0.5399119003580529
102,0.6970660655568793,0.6917999140011795,0.6746321270068338,0.6145336012757272,0.527819738659338
103,0.48408795368955926,0.5898383448101902,0.5745912553587753,0.5459086987762727,0.4475434169664236
104,0.5836414322209825,0.604374350306222,0.5906067554007588,0.539732537903024,0.4811291865696408
105,0.5986349322418099,0.6021479536671153,0.5778092014039853,0.5207303680061123,0.43493040616228484
106,0.60878688894578,0.6252516101718373,0.6036620461653681,0.5728187666540807,0.4948277573651354
107,0.8128182212945868,0.8397893935506068,0.8372604662146795,0.788718404277192,0.7566160146449489
108,0.7704219110781382,0.7819689304308195,0.7666200496845041,0.7332060264940586,0.6565775516698529
109,0.525689441891241,0.5788283869882678,0.5678084232250677,0.5045411672788226,0.4956971453734913
110,0.6368971643674328,0.6452960444459739,0.6341846501847763,0.5912520306822625,0.5115362837798068
111,0.6224411049156815,0.6349081275954278,0.6080236000567836,0.5478056167226277,0.460643199696523
112,0.7970698440763697,0.8370526187557862,0.8343378802902531,0.7933003819750456,0.731011921528413
113,0.617768544681558,0.5913037164760013,0.57202202140912,0.523826017653805,0.39744901694189594
114,0.6908728170343715,0.6864243612924724,0.66275820492109,0.6051478226801729,0.4987408291702228
115,0.6478650467811449,0.6762718996317879,0.6610842101609823,0.5626572983975613,0.48823216290032273
116,0.5826298475151196,0.6034756855801662,0.5737880916218976,0.5220964468627507,0.45804353435873973
117,0.5686931830103259,0.6389459087810679,0.6092379672717487,0.5521799778621137,0.4757183823015206
118,0.5504977847144176,0.5606924883225771,0.536221725859937,0.4826273841629488,0.42179006236625144
119,0.5633272903990048,0.5876348258420452,0.5598255085319666,0.5135548817839976,0.45400753516232306
120,0.6058234777407301,0.6087277422567261,0.5852273799093053,0.5246659433511853,0.4918017846794599
121,0.6431869505613742,0.6964294259671634,0.6858729977843758,0.5538485827773272,0.531765446322533
122,0.6112764605801569,0.636767981483032,0.6197939242577466,0.5352773401559944,0.45003203634593614
123,0.6403163764142703,0.6436107100956273,0.6288075181071813,0.6043532492764662,0.4904430517749059
124,0.6819441692075913,0.6741168633958912,0.654072240998226,0.5776162023568089,0.5129481796916664
125,0.7688232810008213,0.7686545993958256,0.7570912538706295,0.7054454830066321,0.6247802616916762
126,0.6219659650320848,0.6315605363810312,0.6202839038348186,0.5485719835921752,0.4779916010186791
127,0.7798392871535538,0.7724050430977042,0.7604058059976693,0.7076258567999794,0.6334948632679512
128,0.7546889376157682,0.7874723402526309,0.778919586608904,0.7351113443825695,0.6864696026215156
129,0.7241024428844454,0.728597949202581,0.7084355762782228,0.6560040469950617,0.5692027857120961
130,0.6077788969132651,0.6308460556188945,0.6056245935401194,0.5234180864357569,0.43688878276622395
131,0.5466469404432379,0.6221321763394294,0.5985616911553534,0.543327853458756,0.4753517619242412
132,0.6330360171993719,0.6373131192889396,0.6193290565449412,0.5661530686094398,0.45575099936765673
133,0.7258353765271893,0.7822254241664195,0.7698361187879496,0.7376738704628828,0.6930317229537136
134,0.6284760243593218,0.6349667189864587,0.6078915768076223,0.5870870683247867,0.47160906795186164
135,0.6233221601101849,0.6482840491388433,0.6265767189092772,0.5978219701415936,0.4829220209182557
136,0.6602317505534336,0.6606635516056109,0.6444860276579856,0.5647276906789057,0.4838700592361697
137,0.600269207793247,0.6557786952106589,0.643361995613378,0.5834909343193803,0.540072057920247
138,0.5160039495133452,0.6081978196453346,0.5793335597089923,0.5340813425647014,0.4799039909966721
139,0.7343644436764872,0.7199097258475261,0.7028532548520372,0.609598583104441,0.5798416613341608
140,0.7036659973017539,0.7140602465190311,0.6936866582133738,0.6390938834165241,0.5517236297010165
141,0.6465680381477887,0.6349745355807764,0.6086750454418136,0.5390365499960778,0.45681669210350606
142,0.594486470749553,0.6228731235145628,0.6062539456203259,0.5422624572284993,0.48388590090166766
143,0.6307855112992631,0.623504426918847,0.5996899385704145,0.5483963170190896,0.49676928048154156
144,0.7365483257335123,0.7145681061491962,0.6911651615152106,0.6430416553983099,0.5646076944472098
145,0.7664167516046928,0.7991512312444643,0.789308958435525,0.7415356758661407,0.6817425395415653
146,0.5895489527735925,0.6102790817826957,0.5738001796873611,0.503863846614362,0.4366120770781421
147,0.6995785646511061,0.6568957753424522,0.6347396284389808,0.6001952831834441,0.4796920252799537
148,0.6684405803013759,0.6658666288691748,0.6432623252571772,0.5863854819874006,0.484505220205211
149,0.664119327184594,0.6949529218637363,0.6878380110368203,0.6130379616734849,0.5634459424051512
150,0.5856467853139864,0.6682069635337298,0.6422819532717725,0.5987378281616098,0.5060352877962482
151,0.7847798208077839,0.8003636562700078,0.7888851730517117,0.7401329311029428,0.6892926529283756
152,0.6556647957816617,0.6641353255159224,0.6384375043010703,0.5811012140125681,0.5149048838510094
153,0.7484978232435687,0.7284033558807166,0.7149013427838988,0.6667139304268755,0.5890233836924395
154,0.7007469224868021,0.6987812362668769,0.6795092524552873,0.6222304201385109,0.5570508717533436
155,0.7033316246991729,0.7167522619618948,0.6995752550269679,0.6635522121090273,0.574495577888785
156,0.6894318582112966,0.6666789945487879,0.6473151688831511,0.5988901840431853,0.48811126160661666
157,0.5156750186643007,0.6121384725868217,0.5835119624293518,0.5409150664798043,0.47730251157022396
158,0.5767477516430817,0.5970407930846557,0.5657373421734055,0.500911576185953,0.4584503120194371
159,0.5816947299076389,0.5859638899144701,0.5547018880471827,0.5088952871411097,0.3993728699634035
160,0.8148982933951041,0.7999228506110804,0.7904678704415176,0.7746542537668938,0.7065385771437224
161,0.6874514677609644,0.6989731897320266,0.6839560278500769,0.6149468785077795,0.5669209015188916
162,0.7694779032173954,0.7641536386245458,0.7506972100771803,0.7380221825783714,0.6682448152780501
163,0.638887305829821,0.6418700585439994,0.6190059122703822,0.5939384335254974,0.46394938250567497
164,0.7146700845686633,0.7153763847767087,0.7023698202464128,0.6423420460965508,0.5626464850800065
165,0.7751469316017681,0.8058651262734673,0.7989971221836838,0.7551218297994178,0.6988060843049865
166,0.6727269045641151,0.6994153319765637,0.6766150337519283,0.6042229644398426,0.5386984247310443
167,0.6542564407679138,0.6591902158951755,0.6429266980015966,0.5833276260950618,0.46221010067913476
168,0.6043626136993594,0.5991449635927573,0.5795447765016994,0.5088410186665475,0.4909885354493845
169,0.644945050205493,0.6317961782438108,0.5948037014386551,0.5550674874517199,0.46406106293711014
170,0.6294987621973286,0.6392082280422563,0.617658663272681,0.5724523452936452,0.4646423487563746
171,0.5315565999252879,0.5882230150987381,0.5645183040731483,0.5112381580694936,0.4332003599832398
172,0.5477438651885802,0.5867259402946401,0.5509608655916957,0.5096923548099119,0.4485551686500454
173,0.603348868777,0.6150730433507721,0.5949413034823552,0.5684144746260392,0.44649660078593323
174,0.6648421781084707,0.7451125470634234,0.725145357481694,0.6854086553190157,0.6072277329252082
175,0.6597083294989232,0.6525074923482734,0.6325363998671749,0.6154331868631813,0.4838433851508275
176,0.6559904432431396,0.6517115889977445,0.6283380162220549,0.5649088340010133,0.4711239399891537
177,0.8442440508809065,0.8528243178898702,0.8424619329275073,0.8378474671542189,0.799769548875692
178,0.7661291054421775,0.763328473334236,0.7502192421075516,0.7088898854721961,0.6475061340498904
179,0.6032052668666393,0.6344726679270656,0.6046886788754344,0.5512891804736986,0.4803495352403393
180,0.6584516192779163,0.6180601919989246,0.5992391526933922,0.5375999842625849,0.4222504932929279
181,0.770418793570392,0.7907391738101213,0.7814310064664853,0.7409013522028264,0.7081297613257124
182,0.7105533199988343,0.721391433202937,0.7021235346797959,0.6038718741100341,0.5498715651428161
183,0.5824671436237436,0.6141715013805678,0.5903784335584079,0.5515587793641878,0.4670462670759112
184,0.7616301341297402,0.7821407243662514,0.7646369048574833,0.6751005017952197,0.6841381094625514
185,0.5513433212008918,0.6176731469030032,0.5997131763965698,0.5084438488838733,0.4776055457656393
186,0.5949803478430176,0.6028516822058032,0.585001338944622,0.5413053009383509,0.46317799061582743
187,0.548259797792414,0.6639264068345658,0.6459231838611179,0.5551163561180734,0.5199460090574188
188,0.6071208110354922,0.6069316093005465,0.5820650127964331,0.5421400829078231,0.4648388793693289
189,0.8560693507345618,0.8743044643718674,0.8683415072762511,0.8431798866963833,0.815325548060348
190,0.6974026085782701,0.775393382427022,0.7804381429379308,0.6881961885010919,0.6230354982597341
191,0.7019557942783312,0.6932841526175146,0.6803572888555477,0.6833887699833541,0.5834438458433195
192,0.6470505510357837,0.6492166633350331,0.6261174982307723,0.5434108986120206,0.49036511119964493
193,0.7887248875042354,0.8094558200543923,0.7994787464783164,0.7646675385887225,0.7127904695536552
194,0.7507932779103104,0.7475526142346098,0.7380313221069704,0.6919804998247894,0.634849451173674
195,0.7075744744376702,0.7221238669657593,0.70808952404638,0.65503401510054,0.5780357992623775
196,0.7051041041318491,0.6624264229089329,0.6409392173307553,0.5997464255874069,0.4800128413649189
197,0.6431011211737594,0.6207625900507638,0.5935492794174864,0.5367450122656015,0.4408598304244008
198,0.6101389937825433,0.6169727692289765,0.592754135463393,0.5454632707944564,0.44789602805308637
199,0.5733137838684181,0.5961797694653825,0.5781512186009058,0.5447901370062196,0.449899626284735
200,0.5643284652080293,0.587451704777046,0.5595281057969228,0.512656551291722,0.4351539034443095
201,0.6084967775522304,0.6389229121590128,0.6100874460479502,0.5259938756294714,0.47883872260051347
202,0.6041965876885356,0.6491314738611446,0.6219853389617275,0.5467892305992482,0.5225115165354826
203,0.7142065211732338,0.6918718756835698,0.6763338644229309,0.6242071717135773,0.5551317687385022
204,0.5302625017608656,0.6143625330338032,0.5926011954351754,0.5349065074952493,0.4674350925267261
205,0.6412017218689735,0.6481514993631151,0.6249651889778159,0.570995190786075,0.4766790113493815
206,0.7884594589604336,0.7845127529904367,0.7688082314002277,0.7069689651305867,0.6345324693886214
207,0.6166598519865027,0.6075818386151688,0.5877201752002249,0.5128323671544082,0.43792335933004195
208,0.7692324482517153,0.7901645530915697,0.7788744256206304,0.7202369415913967,0.6781483005218782
209,0.6606510244818747,0.6639019695461231,0.6431638061343485,0.5625269513699407,0.47894164731216005
210,0.6149823261332791,0.662137957529215,0.6378413541231605,0.5687467238090088,0.5025805264179077
211,0.7092379329282125,0.7004939985753408,0.6818976519486006,0.6428588737123209,0.5387217195237345
212,0.6177991641983851,0.6562768662778641,0.6335865169209967,0.5569003629880644,0.4894652589705029
213,0.7174982491407235,0.6931730909585652,0.6735825047263635,0.6271405084666108,0.5245452272766329
214,0.8100802636948027,0.8248451441683844,0.8195128005030965,0.795140454727644,0.7589383066521911
215,0.6492073519491415,0.6313095583906949,0.6151566265001043,0.5394210840889959,0.4554716821225766
216,0.8863062166147795,0.9056550821763314,0.9021823157042683,0.8681421215654394,0.8552053591965467
217,0.8507498334415733,0.8707026033650044,0.8724739005203594,0.8449145640771217,0.7912897726934763
218,0.6719872884673361,0.6390225384833946,0.6143468251882596,0.5616201198700377,0.4644614181577066
219,0.7500039050980744,0.7382953838125206,0.7211577210731197,0.6652975472478482,0.6104166817891251
220,0.6989554167447118,0.6929608051898213,0.6677380870073032,0.6447003194683609,0.5231714114798129
221,0.7254916259656267,0.7121077460902171,0.694239392106563,0.6387720282672495,0.5670312917725846
222,0.5560886048372031,0.6294426801342666,0.6089980246234545,0.531123596524671,0.48153682893359984
223,0.7730958483420471,0.7750015892814394,0.7647275461435024,0.7059990301190253,0.6514441316971546
224,0.70173670424495,0.7103934058133523,0.6929854156296419,0.6460346508948513,0.5525598598673092
225,0.5715868194785436,0.6308479127774634,0.6051375349638681,0.5701567176767399,0.4891725319891761
226,0.7649082731740219,0.7782329802114925,0.7631491522428371,0.7066386480684769,0.64256528388945
227,0.7921572944571456,0.809322626125803,0.7986462707621308,0.735227276533828,0.6881034051290013
228,0.6851598203408293,0.6649246255020564,0.6460647947998748,0.6185784241614101,0.5234559203628539
229,0.724006173826592,0.6971861594841025,0.6793292875995982,0.6320283467536865,0.5494238362194274
230,0.7076039686692474,0.6800172147235771,0.6569433020926965,0.6215182553016376,0.5187834343013354
231,0.7858127768056911,0.791489693716775,0.8030823986253147,0.7538857952317723,0.7082623101046388
232,0.6610940586602558,0.6429157121179245,0.6211892899898045,0.598567194636798,0.46354982384233256
233,0.6687125337448228,0.6495086273870193,0.6359769946747018,0.5748906630436666,0.4959684635780409
234,0.7634028705896043,0.7725814787358645,0.7608359530848787,0.7259503323842557,0.6611435412446157
235,0.7522711470969592,0.741552706796254,0.7202031579746349,0.6861659366859857,0.606088826858153
236,0.6878701551290946,0.6638010623028177,0.6481848475648013,0.588377979791481,0.4722582682326242
237,0.6180372963533174,0.665336031239489,0.647661557629611,0.5943491155282241,0.5013920161837394
238,0.5731238647291361,0.6110088346641258,0.5884137922832566,0.550366178045951,0.4728574510431616
239,0.7735520538640013,0.8048861523305539,0.7974313483568738,0.7284673143091522,0.6908648616206493
240,0.7026039650574936,0.6856026133140211,0.6689157795020413,0.6234344097459636,0.5218491055625812
241,0.7711379160935659,0.818758633484376,0.8031369560296365,0.7540907780703081,0.7014517507086475
242,0.6531606576762663,0.6698915980993152,0.6527002600092561,0.6322949816793826,0.5725563381666308
243,0.7335379151783652,0.760452709573942,0.7519916579296518,0.6208366699311589,0.6238927036001725
244,0.7306965772061037,0.6882524630014515,0.6720610034508692,0.6356476129584556,0.5652953729266496
245,0.7183896550697821,0.6971412180780356,0.6795113876929726,0.6324801517593235,0.529881716068723
246,0.8756616757729089,0.8941622484186007,0.8949011828240239,0.8660421390732103,0.832607074322877
247,0.5163265929048729,0.6183187308575396,0.5935664173923142,0.5379472689991653,0.486965988368413
248,0.6977011447558283,0.6995406618677841,0.6802999153245867,0.6197724493087939,0.5362870332098035
249,0.6576065281128116,0.683435062973359,0.6638624887881631,0.6253653796777926,0.5433560108356558
250,0.7490300834441164,0.7374402835112291,0.7211638267206542,0.6659875955460187,0.5886570642737676
251,0.7474606967624873,0.7717847789126245,0.7580031807379329,0.7092370132948478,0.6336069592587269
252,0.6788421524360513,0.6499652650344364,0.6350710249860566,0.5687711507031761,0.4661187769265669
253,0.5593961982739184,0.6120549456028891,0.5910816890451298,0.5417819506626254,0.47204238031207046
254,0.6476821867922806,0.6579424961556307,0.6395941312161568,0.6164350779086112,0.5577542600072466
255,0.6155596619810175,0.617193916230997,0.5896429750179507,0.5817209524471454,0.46098850478200437
256,0.6765945124993933,0.8805370146142292,0.8917838395460025,0.8263709391241185,0.7609111043442414
257,0.6423520024604984,0.6461594937070885,0.6268010783999058,0.5732100812106229,0.4401426231711947
258,0.6748370066103533,0.6577604060081035,0.6332981317390813,0.5682794828912063,0.45140266981189275
259,0.6898361983474335,0.6636919295941748,0.6372684852539935,0.6220437019802287,0.522102489227692
260,0.8583863767491958,0.8774988068930614,0.8718447697073225,0.8300807153776758,0.7920257643429911
261,0.7011874578403884,0.6910748271734782,0.6748443909620225,0.6506578658734303,0.5553286941819252
262,0.7556878889399237,0.7679395679938117,0.7504961544885683,0.7078908386551368,0.6337233018951908
263,0.5528986378755599,0.5982131862334366,0.5655435104423621,0.5330994166047931,0.4287932617488388
264,0.6841608659275501,0.6786168967419125,0.6567290031011525,0.5901030696916354,0.4680725241700159
265,0.6782000901129428,0.6740390350539447,0.6521139956069508,0.6133191029061786,0.4887651802371873
266,0.7106899447978382,0.7060040946213284,0.6876384413386817,0.6575660709163251,0.6228703142240031
267,0.6689182253589887,0.6355263254318497,0.6146006108585655,0.5392855958300631,0.4260831522473095
268,0.5640865711701398,0.6220048033667782,0.609402414094758,0.550973768067553,0.49029455225991186
269,0.7630335897083952,0.7492942621988219,0.7403807425933132,0.681842681918165,0.6134859717096989
270,0.720426124346528,0.7278485973692929,0.7134793701238081,0.6292370949336541,0.5752415641121695
271,0.7987595095954703,0.811676474448485,0.7976039629792817,0.7741143795887888,0.7084794761161753
272,0.6908289878703497,0.675265718280315,0.6594044115438309,0.5725785753804274,0.5212440038560913
273,0.5315083565830562,0.5750247824016939,0.5501789896426974,0.5008654129100445,0.47528698532508357
274,0.7200853198672269,0.680582900282984,0.6619327531523087,0.5952183303703571,0.5108059348301618
275,0.630412570502273,0.6598380033461132,0.6487394224611556,0.5857822440669009,0.5402522596789372
276,0.5990192269996704,0.6592221830597669,0.6368927050665567,0.5509070903885089,0.5378903240081971
277,0.5238259306581011,0.6072222796832928,0.5808728248342415,0.5470891740371737,0.47133225606652834
278,0.6545389061169719,0.6598235468337178,0.6392156636247798,0.5944970318208138,0.5424999014986135
279,0.6947029334713324,0.6675087474373593,0.6531491712148574,0.6122920857629055,0.5389368519284436
280,0.7411261839428405,0.7688228639838559,0.760805270812779,0.6959890406169331,0.6439026872491687
281,0.7658461563615679,0.8118752118834567,0.8104858108750188,0.7565325763545151,0.702935377934738
282,0.6519782002344006,0.6582612921706693,0.633637543786945,0.6045550779331645,0.49606482409966846
283,0.6592774744598415,0.6596664148346334,0.640748850513386,0.5858193312656647,0.4860801237029805
284,0.6613987331867774,0.6295725389727589,0.6108735400264845,0.5616962864333206,0.4363727672891422
285,0.6625222335353232,0.6553101427214526,0.6351551035694009,0.5594609644932643,0.5174237827755801
286,0.7930339847692711,0.8308485079620525,0.8278200899424141,0.787882490637628,0.7517370288294751
287,0.6453481158551925,0.6934813253255844,0.6800972402600689,0.6064604037723378,0.5826936694724842
288,0.5702197876841748,0.6048619161411655,0.5919211874961867,0.541659866925579,0.48503638655703596
289,0.7280978893652876,0.6958206557056661,0.6833129426799396,0.6554972831896915,0.5726899241909558
290,0.7083208535231451,0.7160959526087676,0.6982076481922322,0.63891606547069,0.539636321743582
291,0.7933843723568964,0.8028388028945962,0.7922082229404808,0.7495583066096304,0.7082388398922648
292,0.7824998489390507,0.8357844284912197,0.8355317940403354,0.7778237925030582,0.746713226344621
293,0.5887919307028412,0.6071517244409461,0.5841526223425054,0.5168138219484535,0.43412853977346405
294,0.6882276884161108,0.6785994229092038,0.6591098353350537,0.5860388117165682,0.493189523716401
295,0.7151109648373011,0.685188322153852,0.6654017652252683,0.6110811939821594,0.5269744500943648
296,0.5483119431865202,0.6289689974809463,0.5982092609128986,0.5631754241894824,0.48738737878437843
297,0.5157720905525673,0.6015157953231163,0.5747594630762164,0.501537950198981,0.4551032746768231
298,0.5401986388053296,0.6007416731401372,0.583511975207658,0.514640619797969,0.4514560329243899
299,0.7576764334784648,0.7608652648299244,0.7467743617111844,0.7088909367539783,0.6083199785905657
